date,day,waitTime
10/31/2018,Wednesday,120
10/31/2018,Wednesday,120
10/31/2018,Wednesday,120
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,70
10/31/2018,Wednesday,75
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,90
10/31/2018,Wednesday,90
10/31/2018,Wednesday,90
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,75
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,90
10/31/2018,Wednesday,90
10/31/2018,Wednesday,90
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,80
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,75
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
10/31/2018,Wednesday,65
11/1/2018,Thursday,90
11/1/2018,Thursday,120
11/1/2018,Thursday,90
11/1/2018,Thursday,120
11/1/2018,Thursday,150
11/1/2018,Thursday,150
11/1/2018,Thursday,150
11/1/2018,Thursday,150
11/1/2018,Thursday,165
11/1/2018,Thursday,210
11/1/2018,Thursday,210
11/1/2018,Thursday,210
11/1/2018,Thursday,195
11/1/2018,Thursday,180
11/1/2018,Thursday,160
11/1/2018,Thursday,160
11/1/2018,Thursday,160
11/1/2018,Thursday,140
11/1/2018,Thursday,120
11/1/2018,Thursday,120
11/1/2018,Thursday,120
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,95
11/1/2018,Thursday,95
11/1/2018,Thursday,80
11/1/2018,Thursday,80
11/1/2018,Thursday,80
11/1/2018,Thursday,80
11/1/2018,Thursday,80
11/1/2018,Thursday,80
11/1/2018,Thursday,105
11/1/2018,Thursday,110
11/1/2018,Thursday,110
11/1/2018,Thursday,110
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,90
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,115
11/1/2018,Thursday,115
11/1/2018,Thursday,115
11/1/2018,Thursday,115
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,95
11/1/2018,Thursday,95
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,95
11/1/2018,Thursday,95
11/1/2018,Thursday,95
11/1/2018,Thursday,95
11/1/2018,Thursday,95
11/1/2018,Thursday,95
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,85
11/1/2018,Thursday,120
11/1/2018,Thursday,120
11/1/2018,Thursday,120
11/1/2018,Thursday,120
11/1/2018,Thursday,120
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,105
11/1/2018,Thursday,90
11/1/2018,Thursday,80
11/2/2018,Friday,60
11/2/2018,Friday,60
11/2/2018,Friday,60
11/2/2018,Friday,60
11/2/2018,Friday,75
11/2/2018,Friday,75
11/2/2018,Friday,90
11/2/2018,Friday,120
11/2/2018,Friday,120
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,150
11/2/2018,Friday,150
11/2/2018,Friday,150
11/2/2018,Friday,150
11/2/2018,Friday,180
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,210
11/2/2018,Friday,195
11/2/2018,Friday,180
11/2/2018,Friday,170
11/2/2018,Friday,150
11/2/2018,Friday,120
11/2/2018,Friday,120
11/2/2018,Friday,120
11/2/2018,Friday,120
11/2/2018,Friday,120
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,115
11/2/2018,Friday,135
11/2/2018,Friday,140
11/2/2018,Friday,120
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,115
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,115
11/2/2018,Friday,115
11/2/2018,Friday,115
11/2/2018,Friday,115
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,145
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,135
11/2/2018,Friday,115
11/2/2018,Friday,115
11/2/2018,Friday,115
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,105
11/2/2018,Friday,90
11/2/2018,Friday,80
11/2/2018,Friday,80
11/2/2018,Friday,65
11/2/2018,Friday,65
11/2/2018,Friday,55
11/3/2018,Saturday,60
11/3/2018,Saturday,60
11/3/2018,Saturday,60
11/3/2018,Saturday,60
11/3/2018,Saturday,60
11/3/2018,Saturday,60
11/3/2018,Saturday,60
11/3/2018,Saturday,90
11/3/2018,Saturday,90
11/3/2018,Saturday,90
11/3/2018,Saturday,90
11/3/2018,Saturday,90
11/3/2018,Saturday,120
11/3/2018,Saturday,120
11/3/2018,Saturday,120
11/3/2018,Saturday,120
11/3/2018,Saturday,120
11/3/2018,Saturday,120
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,150
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,130
11/3/2018,Saturday,140
11/3/2018,Saturday,145
11/3/2018,Saturday,145
11/3/2018,Saturday,145
11/3/2018,Saturday,145
11/3/2018,Saturday,155
11/3/2018,Saturday,155
11/3/2018,Saturday,155
11/3/2018,Saturday,165
11/3/2018,Saturday,165
11/3/2018,Saturday,165
11/3/2018,Saturday,165
11/3/2018,Saturday,165
11/3/2018,Saturday,165
11/3/2018,Saturday,165
11/3/2018,Saturday,165
11/3/2018,Saturday,165
11/3/2018,Saturday,165
11/3/2018,Saturday,175
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,180
11/3/2018,Saturday,145
11/3/2018,Saturday,145
11/3/2018,Saturday,115
11/3/2018,Saturday,115
11/3/2018,Saturday,115
11/3/2018,Saturday,115
11/3/2018,Saturday,115
11/3/2018,Saturday,115
11/3/2018,Saturday,115
11/3/2018,Saturday,90
11/3/2018,Saturday,90
11/3/2018,Saturday,90
11/3/2018,Saturday,90
11/3/2018,Saturday,105
11/3/2018,Saturday,105
11/3/2018,Saturday,105
11/3/2018,Saturday,145
11/3/2018,Saturday,145
11/3/2018,Saturday,155
11/3/2018,Saturday,155
11/3/2018,Saturday,155
11/3/2018,Saturday,155
11/3/2018,Saturday,155
11/3/2018,Saturday,155
11/3/2018,Saturday,155
11/4/2018,Sunday,60
11/4/2018,Sunday,60
11/4/2018,Sunday,60
11/4/2018,Sunday,90
11/4/2018,Sunday,90
11/4/2018,Sunday,90
11/4/2018,Sunday,120
11/4/2018,Sunday,120
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,180
11/4/2018,Sunday,180
11/4/2018,Sunday,180
11/4/2018,Sunday,165
11/4/2018,Sunday,165
11/4/2018,Sunday,165
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,180
11/4/2018,Sunday,180
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,135
11/4/2018,Sunday,135
11/4/2018,Sunday,135
11/4/2018,Sunday,135
11/4/2018,Sunday,120
11/4/2018,Sunday,120
11/4/2018,Sunday,120
11/4/2018,Sunday,120
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,120
11/4/2018,Sunday,120
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,120
11/4/2018,Sunday,120
11/4/2018,Sunday,120
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,135
11/4/2018,Sunday,135
11/4/2018,Sunday,135
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,130
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,150
11/4/2018,Sunday,120
11/4/2018,Sunday,120
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,105
11/4/2018,Sunday,90
11/4/2018,Sunday,90
11/4/2018,Sunday,90
11/4/2018,Sunday,90
11/4/2018,Sunday,70
11/4/2018,Sunday,70
11/4/2018,Sunday,70
11/4/2018,Sunday,70
11/4/2018,Sunday,70
11/5/2018,Monday,60
11/5/2018,Monday,60
11/5/2018,Monday,60
11/5/2018,Monday,60
11/5/2018,Monday,60
11/5/2018,Monday,90
11/5/2018,Monday,90
11/5/2018,Monday,120
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,150
11/5/2018,Monday,165
11/5/2018,Monday,165
11/5/2018,Monday,165
11/5/2018,Monday,135
11/5/2018,Monday,165
11/5/2018,Monday,165
11/5/2018,Monday,165
11/5/2018,Monday,165
11/5/2018,Monday,165
11/5/2018,Monday,150
11/5/2018,Monday,180
11/5/2018,Monday,150
11/5/2018,Monday,150
11/5/2018,Monday,180
11/5/2018,Monday,180
11/5/2018,Monday,150
11/5/2018,Monday,165
11/5/2018,Monday,150
11/5/2018,Monday,150
11/5/2018,Monday,150
11/5/2018,Monday,150
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,130
11/5/2018,Monday,130
11/5/2018,Monday,130
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,105
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,120
11/5/2018,Monday,120
11/5/2018,Monday,120
11/5/2018,Monday,120
11/5/2018,Monday,120
11/5/2018,Monday,120
11/5/2018,Monday,120
11/5/2018,Monday,120
11/5/2018,Monday,120
11/5/2018,Monday,120
11/5/2018,Monday,110
11/5/2018,Monday,110
11/5/2018,Monday,105
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,140
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,105
11/5/2018,Monday,105
11/5/2018,Monday,105
11/5/2018,Monday,105
11/5/2018,Monday,115
11/5/2018,Monday,115
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,125
11/5/2018,Monday,135
11/5/2018,Monday,135
11/5/2018,Monday,120
11/6/2018,Tuesday,60
11/6/2018,Tuesday,60
11/6/2018,Tuesday,60
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,120
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,70
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,135
11/6/2018,Tuesday,135
11/6/2018,Tuesday,125
11/6/2018,Tuesday,125
11/6/2018,Tuesday,125
11/6/2018,Tuesday,120
11/6/2018,Tuesday,105
11/6/2018,Tuesday,105
11/6/2018,Tuesday,105
11/6/2018,Tuesday,95
11/6/2018,Tuesday,95
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,180
11/6/2018,Tuesday,180
11/6/2018,Tuesday,210
11/6/2018,Tuesday,210
11/6/2018,Tuesday,210
11/6/2018,Tuesday,210
11/6/2018,Tuesday,210
11/6/2018,Tuesday,210
11/6/2018,Tuesday,210
11/6/2018,Tuesday,180
11/6/2018,Tuesday,180
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,150
11/6/2018,Tuesday,120
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,95
11/6/2018,Tuesday,95
11/6/2018,Tuesday,95
11/6/2018,Tuesday,95
11/6/2018,Tuesday,95
11/6/2018,Tuesday,95
11/6/2018,Tuesday,95
11/6/2018,Tuesday,95
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,110
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,90
11/6/2018,Tuesday,85
11/6/2018,Tuesday,85
11/6/2018,Tuesday,85
11/6/2018,Tuesday,85
11/6/2018,Tuesday,85
11/6/2018,Tuesday,85
11/6/2018,Tuesday,85
11/6/2018,Tuesday,80
11/6/2018,Tuesday,80
11/6/2018,Tuesday,80
11/7/2018,Wednesday,60
11/7/2018,Wednesday,60
11/7/2018,Wednesday,90
11/7/2018,Wednesday,90
11/7/2018,Wednesday,90
11/7/2018,Wednesday,90
11/7/2018,Wednesday,90
11/7/2018,Wednesday,105
11/7/2018,Wednesday,120
11/7/2018,Wednesday,135
11/7/2018,Wednesday,135
11/7/2018,Wednesday,150
11/7/2018,Wednesday,150
11/7/2018,Wednesday,165
11/7/2018,Wednesday,165
11/7/2018,Wednesday,165
11/7/2018,Wednesday,165
11/7/2018,Wednesday,165
11/7/2018,Wednesday,150
11/7/2018,Wednesday,150
11/7/2018,Wednesday,150
11/7/2018,Wednesday,150
11/7/2018,Wednesday,135
11/7/2018,Wednesday,135
11/7/2018,Wednesday,135
11/7/2018,Wednesday,120
11/7/2018,Wednesday,120
11/7/2018,Wednesday,120
11/7/2018,Wednesday,120
11/7/2018,Wednesday,120
11/7/2018,Wednesday,120
11/7/2018,Wednesday,110
11/7/2018,Wednesday,110
11/7/2018,Wednesday,105
11/7/2018,Wednesday,105
11/7/2018,Wednesday,90
11/7/2018,Wednesday,105
11/7/2018,Wednesday,105
11/7/2018,Wednesday,105
11/7/2018,Wednesday,105
11/7/2018,Wednesday,105
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,105
11/7/2018,Wednesday,105
11/7/2018,Wednesday,105
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,85
11/7/2018,Wednesday,85
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,85
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,90
11/7/2018,Wednesday,90
11/7/2018,Wednesday,90
11/7/2018,Wednesday,90
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,95
11/7/2018,Wednesday,80
11/7/2018,Wednesday,80
11/7/2018,Wednesday,70
11/7/2018,Wednesday,70
11/7/2018,Wednesday,70
11/7/2018,Wednesday,70
11/7/2018,Wednesday,70
11/7/2018,Wednesday,60
11/7/2018,Wednesday,60
11/7/2018,Wednesday,60
11/7/2018,Wednesday,70
11/7/2018,Wednesday,70
11/8/2018,Thursday,60
11/8/2018,Thursday,60
11/8/2018,Thursday,60
11/8/2018,Thursday,120
11/8/2018,Thursday,120
11/8/2018,Thursday,120
11/8/2018,Thursday,90
11/8/2018,Thursday,120
11/8/2018,Thursday,150
11/8/2018,Thursday,150
11/8/2018,Thursday,150
11/8/2018,Thursday,180
11/8/2018,Thursday,180
11/8/2018,Thursday,180
11/8/2018,Thursday,180
11/8/2018,Thursday,165
11/8/2018,Thursday,165
11/8/2018,Thursday,150
11/8/2018,Thursday,150
11/8/2018,Thursday,150
11/8/2018,Thursday,150
11/8/2018,Thursday,150
11/8/2018,Thursday,150
11/8/2018,Thursday,150
11/8/2018,Thursday,150
11/8/2018,Thursday,140
11/8/2018,Thursday,140
11/8/2018,Thursday,140
11/8/2018,Thursday,135
11/8/2018,Thursday,135
11/8/2018,Thursday,135
11/8/2018,Thursday,135
11/8/2018,Thursday,135
11/8/2018,Thursday,135
11/8/2018,Thursday,135
11/8/2018,Thursday,135
11/8/2018,Thursday,135
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,120
11/8/2018,Thursday,120
11/8/2018,Thursday,120
11/8/2018,Thursday,120
11/8/2018,Thursday,120
11/8/2018,Thursday,120
11/8/2018,Thursday,95
11/8/2018,Thursday,95
11/8/2018,Thursday,95
11/8/2018,Thursday,95
11/8/2018,Thursday,80
11/8/2018,Thursday,80
11/8/2018,Thursday,80
11/8/2018,Thursday,80
11/8/2018,Thursday,80
11/8/2018,Thursday,80
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,115
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,105
11/8/2018,Thursday,120
